Date_Second, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Bwd Avg Bulk Rate,Subflow Fwd Packets,Label
09:17:12,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6666666665,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,2,0
09:17:13,149176508,63,8,8.0,0.0,1.0,0.0,0.8888888888888888,0.3333333333333333,0.0,0.0,0.0,0.0,0.2295732007494531,666667.6093365293,4419707.209558824,8136890.847457176,19965461.0,6.0,149176508.0,6597661.772058824,9052811.598765569,19998487.0,6.0,30112039.0,4301719.857142856,5365186.353412416,10047681.0,2.0,0,0,0,0,220,256,666667.3797633284,0.2295732007494532,0.0,1.0,0.5000000000000001,0.5144957554275266,0.2647058823529412,0,1,0,0,0,2,0,0,0.0,0.5294117647058824,0.8888888888888888,0.0,0,63,0
09:17:14,191006548,49,46,5966.0,876.0,2964.0,0.0,212.76976663183555,662.9692643017763,438.0,0.0,29.2,111.12416168567856,59.504726308274286,1.5041146649713582,6267103.878352489,12065486.3092569,30030476.0,4.0,190985813.0,12286052.157142857,14790339.313135851,30112289.0,5.0,180046345.0,12735248.960591134,15735842.50131037,30112318.0,5.0,0,0,0,0,980,1400,0.8041185348378532,0.699996130133505,0.0,2964.0,118.26666666666668,473.88414048163173,209296.34850011364,0,0,0,0,0,3,0,0,1.0,120.49729758094139,212.76976663183567,29.2,0,49,0
09:17:16,111647435,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3493138915372306,2938090.3947368427,4385983.885874107,9981133.0,0.0,111647435.0,2938090.3947368427,4385983.885874107,9981133.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3493138915372306,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,39,0
09:17:17,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,2,0
09:17:18,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,2,0
09:17:20,655,12,2,216.0,0.0,108.0,0.0,58.65,60.58495794164456,0.0,0.0,0.0,0.0,31808439.982133493,2054791.8163633891,233.91666666666666,373.00830569312996,640.0,8.0,455.0,133.91666666666666,235.82959014293974,443.0,5.0,3.0,3.0,0.0,3.0,3.0,2,0,0,0,240,40,2044791.8163633891,10000.0,0.0,108.0,64.8,53.88617949918988,975.8,0,0,2,0,0,4,1,0,2.0,85.65,58.65,0.0,0,12,0
09:17:26,112156027,83,98,80900.0,13320.0,3600.0,36.0,1113.7066666666667,1248.1985805858685,3075.0,155.0,290.5208333333334,413.3512328113546,19346.284182002335,195.37397441924662,2416608.7137254905,8340941.018352367,72437355.0,4.0,112135310.0,3196628.2648648648,11207621.539911682,72416643.0,6.0,36651780.0,385810.18947368406,3306317.0973247024,32115510.0,2.0,0,0,0,0,1780,2008,97.91792122853431,97.4560531907123,36.0,3719.0,629.1697674418602,1059.9031671105804,993724.4997824021,0,0,0,0,2,0,0,0,2.0,653.2602339181286,1113.7066666666667,290.52083333333337,0,83,0
09:17:30,181696285,139,126,7664.0,37092.0,2659.0,1070.0,1385.3533251231527,611.1819307377588,8523.0,2164.0,4142.871014492754,2237.787437608166,274221.68097967247,4163.472364089908,4309465.068085911,10304859.672132513,28970543.0,69.0,180731740.0,7933112.368279571,13113508.77874832,28481736.0,82.0,177560454.0,8388740.562322736,12689658.599462166,25880150.0,76.0,0,0,0,0,3176,3192,2083.254914201947,2080.2174498879613,1070.0,8903.0,2632.5854505405323,2597.4215161856473,1770836.813520043,0,0,0,0,4,0,0,0,28.0,3044.5888199614005,1385.3533251231527,4142.871014492754,0,139,0
09:17:31,194687362,148,120,14754.0,26604.0,3239.0,471.0,1165.6074481074481,1181.2550641071025,8090.0,1257.0,2277.5042735042734,1977.9827002528405,180807.10022420963,2134.324203557493,5158004.7619192535,10821680.387582742,30677035.0,60.0,187199981.0,6515891.891704374,11275689.91050686,26470296.0,63.0,184802681.0,6251626.847806665,10439021.990676226,24511917.0,90.0,0,0,0,0,3368,3120,1134.7995246027444,999.5246789547488,471.0,9223.0,1644.0572966507177,2317.5627162155215,827830.6153708576,0,0,0,0,8,0,0,0,16.0,1877.5765288436874,1165.6074481074481,2277.5042735042734,0,148,0
